Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
13836498,06.06.2025 00:15:00,6550946,469,1
13836498,06.06.2025 00:30:00,6550994,469,1
13836498,06.06.2025 00:45:00,6551040,469,1
13836498,06.06.2025 01:00:00,6551090,469,1
13836498,06.06.2025 01:15:00,6551139,469,1
13836498,06.06.2025 01:30:00,6551186,469,1
13836498,06.06.2025 01:45:00,6551233,469,1
13836498,06.06.2025 02:00:00,6551282,469,1
13836498,06.06.2025 02:15:00,6551329,469,1
13836498,06.06.2025 02:30:00,6551375,469,1
13836498,06.06.2025 02:45:00,6551425,469,1
13836498,06.06.2025 03:00:00,6551471,469,1
13836498,06.06.2025 03:15:00,6551518,469,1
13836498,06.06.2025 03:30:00,6551566,469,1
13836498,06.06.2025 03:45:00,6551612,469,1
13836498,06.06.2025 04:00:00,6551662,469,1
13836498,06.06.2025 04:15:00,6551712,469,1
13836498,06.06.2025 04:30:00,6551757,469,1
13836498,06.06.2025 04:45:00,6551804,469,1
13836498,06.06.2025 05:00:00,6551851,469,1
13836498,06.06.2025 05:15:00,6551895,469,1
13836498,06.06.2025 05:30:00,6551943,469,1
13836498,06.06.2025 05:45:00,6551996,469,1
13836498,06.06.2025 06:00:00,6552051,469,1
14101611,06.06.2025 00:45:00,4876719,456,1
14101611,06.06.2025 01:00:00,4876788,456,1
14101611,06.06.2025 01:15:00,4876856,456,1
14101611,06.06.2025 01:30:00,4876919,456,1
14101611,06.06.2025 01:45:00,4876985,456,1
14101611,06.06.2025 02:00:00,4877045,456,1
14101611,06.06.2025 02:15:00,4877105,456,1
14101611,06.06.2025 02:30:00,4877162,456,1
14101611,06.06.2025 02:45:00,4877215,456,1
14101611,06.06.2025 03:00:00,4877274,456,1
14101611,06.06.2025 03:15:00,4877334,456,1
14101611,06.06.2025 03:30:00,4877392,456,1
14101611,06.06.2025 03:45:00,4877444,456,1
14101611,06.06.2025 04:00:00,4877499,456,1
14101611,06.06.2025 04:15:00,4877551,456,1
14101611,06.06.2025 04:30:00,4877606,456,1
14101611,06.06.2025 04:45:00,4877660,456,1
14101611,06.06.2025 05:00:00,4877716,456,1
14101611,06.06.2025 05:15:00,4877774,456,1
14101611,06.06.2025 05:30:00,4877839,456,1
14101611,06.06.2025 05:45:00,4877905,456,1
14101611,06.06.2025 06:00:00,4877979,456,1
14101611,06.06.2025 06:15:00,4878052,456,1
14460572,06.06.2025 00:15:00,2430475,899,1
14460572,06.06.2025 00:30:00,2430598,899,1
14460572,06.06.2025 00:45:00,2430710,899,1
14460572,06.06.2025 01:00:00,2430806,899,1
14460572,06.06.2025 01:15:00,2430892,899,1
14460572,06.06.2025 01:30:00,2430990,899,1
