Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
14101611,03.06.2025 08:30:00,4853425,456,1
14101611,03.06.2025 08:45:00,4853510,456,1
14101611,03.06.2025 09:00:00,4853593,456,1
14101611,03.06.2025 09:15:00,4853668,456,1
14101611,03.06.2025 09:30:00,4853743,456,1
14101611,03.06.2025 09:45:00,4853818,456,1
14101611,03.06.2025 10:00:00,4853895,456,1
14101611,03.06.2025 10:15:00,4853978,456,1
14101611,03.06.2025 10:30:00,4854056,456,1
14101611,03.06.2025 10:45:00,4854123,456,1
14101611,03.06.2025 11:00:00,4854191,456,1
14101611,03.06.2025 11:15:00,4854276,456,1
14101611,03.06.2025 11:30:00,4854358,456,1
14101611,03.06.2025 11:45:00,4854431,456,1
14101611,03.06.2025 12:00:00,4854509,456,1
14101611,03.06.2025 12:15:00,4854579,456,1
14101611,03.06.2025 12:30:00,4854651,456,1
14101611,03.06.2025 12:45:00,4854727,456,1
14101611,03.06.2025 13:00:00,4854800,456,1
14101611,03.06.2025 13:15:00,4854880,456,1
14101611,03.06.2025 13:30:00,4854958,456,1
14101611,03.06.2025 13:45:00,4855034,456,1
14101611,03.06.2025 14:00:00,4855117,456,1
14101611,03.06.2025 14:15:00,4855202,456,1
14101611,03.06.2025 14:30:00,4855293,456,1
14101611,03.06.2025 14:45:00,4855382,456,1
14101611,03.06.2025 15:00:00,4855463,456,1
14101611,03.06.2025 15:15:00,4855539,456,1
14101611,03.06.2025 15:30:00,4855614,456,1
14101611,03.06.2025 15:45:00,4855699,456,1
14101611,03.06.2025 16:00:00,4855785,456,1
14101611,03.06.2025 16:15:00,4855871,456,1
14101611,03.06.2025 16:30:00,4855963,456,1
14101611,03.06.2025 16:45:00,4856056,456,1
14101611,03.06.2025 17:00:00,4856153,456,1
14101611,03.06.2025 17:15:00,4856243,456,1
14101611,03.06.2025 17:30:00,4856337,456,1
14101611,03.06.2025 17:45:00,4856428,456,1
14101611,03.06.2025 18:00:00,4856516,456,1
14101611,03.06.2025 18:15:00,4856621,456,1
14381554,02.06.2025 00:00:00,20564939,2733,1
14381554,03.06.2025 00:00:00,20612336,2733,1
14460572,03.06.2025 06:15:00,2416822,899,1
14460572,03.06.2025 06:30:00,2416920,899,1
14460572,03.06.2025 06:45:00,2416941,899,1
14460572,03.06.2025 07:00:00,2416972,899,1
14460572,03.06.2025 07:15:00,2416991,899,1
14460572,03.06.2025 07:30:00,2417053,899,1
14460572,03.06.2025 07:45:00,2417132,899,1
14460572,03.06.2025 08:00:00,2417191,899,1
14460572,03.06.2025 08:15:00,2417238,899,1
14460572,03.06.2025 08:30:00,2417305,899,1
14460572,03.06.2025 08:45:00,2417355,899,1
14460572,03.06.2025 09:00:00,2417392,899,1
14460572,03.06.2025 09:15:00,2417420,899,1
14460572,03.06.2025 09:30:00,2417464,899,1
14460572,03.06.2025 09:45:00,2417515,899,1
14460572,03.06.2025 10:00:00,2417557,899,1
14460572,03.06.2025 10:15:00,2417606,899,1
14460572,03.06.2025 10:30:00,2417622,899,1
14460572,03.06.2025 10:45:00,2417640,899,1
14460572,03.06.2025 11:00:00,2417676,899,1
14460572,03.06.2025 11:15:00,2417723,899,1
14460572,03.06.2025 11:30:00,2417774,899,1
14460572,03.06.2025 11:45:00,2417820,899,1
14460572,03.06.2025 12:00:00,2417852,899,1
14460572,03.06.2025 12:15:00,2417884,899,1
14460572,03.06.2025 12:30:00,2417942,899,1
14460572,03.06.2025 12:45:00,2417998,899,1
14460572,03.06.2025 13:00:00,2418022,899,1
14460572,03.06.2025 13:15:00,2418064,899,1
14460572,03.06.2025 13:30:00,2418115,899,1
14460572,03.06.2025 13:45:00,2418163,899,1
14460572,03.06.2025 14:00:00,2418209,899,1
14460572,03.06.2025 14:15:00,2418248,899,1
14460572,03.06.2025 14:30:00,2418283,899,1
14460572,03.06.2025 14:45:00,2418303,899,1
14460572,03.06.2025 15:00:00,2418324,899,1
14460572,03.06.2025 15:15:00,2418346,899,1
14460572,03.06.2025 15:30:00,2418378,899,1
14460572,03.06.2025 15:45:00,2418423,899,1
14460572,03.06.2025 16:00:00,2418467,899,1
14460572,03.06.2025 16:15:00,2418511,899,1
14460572,03.06.2025 16:30:00,2418541,899,1
14460572,03.06.2025 16:45:00,2418566,899,1
14460572,03.06.2025 17:00:00,2418586,899,1
14460572,03.06.2025 17:15:00,2418607,899,1
14460572,03.06.2025 17:30:00,2418638,899,1
14460572,03.06.2025 17:45:00,2418683,899,1
14460572,03.06.2025 18:00:00,2418727,899,1
14101619,03.06.2025 08:30:00,6520633,10269,1
14101619,03.06.2025 08:45:00,6520730,10269,1
