Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
13836498,07.06.2025 00:15:00,6561011,469,1
13836498,07.06.2025 00:30:00,6561058,469,1
13836498,07.06.2025 00:45:00,6561104,469,1
13836498,07.06.2025 01:00:00,6561151,469,1
13836498,07.06.2025 01:15:00,6561197,469,1
13836498,07.06.2025 01:30:00,6561245,469,1
13836498,07.06.2025 01:45:00,6561290,469,1
13836498,07.06.2025 02:00:00,6561335,469,1
13836498,07.06.2025 02:15:00,6561384,469,1
13836498,07.06.2025 02:30:00,6561426,469,1
13836498,07.06.2025 02:45:00,6561470,469,1
13836498,07.06.2025 03:00:00,6561517,469,1
13836498,07.06.2025 03:15:00,6561560,469,1
13836498,07.06.2025 03:30:00,6561608,469,1
13836498,07.06.2025 03:45:00,6561652,469,1
13836498,07.06.2025 04:00:00,6561696,469,1
13836498,07.06.2025 04:15:00,6561742,469,1
13836498,07.06.2025 04:30:00,6561787,469,1
13836498,07.06.2025 04:45:00,6561832,469,1
13836498,07.06.2025 05:00:00,6561877,469,1
13836498,07.06.2025 05:15:00,6561921,469,1
13836498,07.06.2025 05:30:00,6561967,469,1
13836498,07.06.2025 05:45:00,6562010,469,1
13836498,07.06.2025 06:00:00,6562051,469,1
14101611,07.06.2025 00:45:00,4885459,456,1
14101611,07.06.2025 01:00:00,4885536,456,1
14101611,07.06.2025 01:15:00,4885603,456,1
14101611,07.06.2025 01:30:00,4885665,456,1
14101611,07.06.2025 01:45:00,4885722,456,1
14101611,07.06.2025 02:00:00,4885777,456,1
14101611,07.06.2025 02:15:00,4885830,456,1
14101611,07.06.2025 02:30:00,4885883,456,1
14101611,07.06.2025 02:45:00,4885936,456,1
14101611,07.06.2025 03:00:00,4885986,456,1
14101611,07.06.2025 03:15:00,4886034,456,1
14101611,07.06.2025 03:30:00,4886082,456,1
14101611,07.06.2025 03:45:00,4886133,456,1
14101611,07.06.2025 04:00:00,4886182,456,1
14101611,07.06.2025 04:15:00,4886228,456,1
14101611,07.06.2025 04:30:00,4886276,456,1
14101611,07.06.2025 04:45:00,4886324,456,1
14101611,07.06.2025 05:00:00,4886375,456,1
14101611,07.06.2025 05:15:00,4886425,456,1
14101611,07.06.2025 05:30:00,4886470,456,1
14101611,07.06.2025 05:45:00,4886522,456,1
14101611,07.06.2025 06:00:00,4886583,456,1
14101611,07.06.2025 06:15:00,4886642,456,1
14460572,06.06.2025 06:15:00,2432084,899,1
14460572,06.06.2025 06:30:00,2432111,899,1
14460572,06.06.2025 06:45:00,2432125,899,1
14460572,06.06.2025 07:00:00,2432146,899,1
14460572,06.06.2025 07:15:00,2432202,899,1
14460572,06.06.2025 07:30:00,2432296,899,1
14460572,06.06.2025 07:45:00,2432371,899,1
14460572,06.06.2025 08:00:00,2432466,899,1
14460572,06.06.2025 08:15:00,2432549,899,1
14460572,06.06.2025 08:30:00,2432637,899,1
14460572,06.06.2025 08:45:00,2432709,899,1
14460572,06.06.2025 09:00:00,2432768,899,1
14460572,06.06.2025 09:15:00,2432848,899,1
14460572,06.06.2025 09:30:00,2432924,899,1
14460572,06.06.2025 09:45:00,2433003,899,1
14460572,06.06.2025 10:00:00,2433083,899,1
14460572,06.06.2025 10:15:00,2433155,899,1
14460572,06.06.2025 10:30:00,2433217,899,1
14460572,06.06.2025 10:45:00,2433279,899,1
14460572,06.06.2025 11:00:00,2433320,899,1
14460572,06.06.2025 11:15:00,2433364,899,1
14460572,06.06.2025 11:30:00,2433408,899,1
14460572,06.06.2025 11:45:00,2433448,899,1
14460572,06.06.2025 12:00:00,2433476,899,1
14460572,06.06.2025 12:15:00,2433493,899,1
14460572,06.06.2025 12:30:00,2433510,899,1
14460572,06.06.2025 12:45:00,2433526,899,1
14460572,06.06.2025 13:00:00,2433561,899,1
14460572,06.06.2025 13:15:00,2433654,899,1
14460572,06.06.2025 13:30:00,2434308,899,1
14460572,06.06.2025 13:45:00,2434607,899,1
14460572,06.06.2025 14:00:00,2434668,899,1
14460572,06.06.2025 14:15:00,2434722,899,1
14460572,06.06.2025 14:30:00,2434800,899,1
14460572,06.06.2025 14:45:00,2434839,899,1
14460572,06.06.2025 15:00:00,2434910,899,1
14460572,06.06.2025 15:15:00,2434983,899,1
14460572,06.06.2025 15:30:00,2435295,899,1
14460572,06.06.2025 15:45:00,2435514,899,1
