Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
14461828,20.05.2025 00:00:00,457139,912,1
14461828,21.05.2025 00:00:00,457862,912,1
14461828,22.05.2025 00:00:00,458572,912,1
14461828,23.05.2025 00:00:00,459318,912,1
14461828,24.05.2025 00:00:00,460043,912,1
14461828,25.05.2025 00:00:00,460812,912,1
14461828,26.05.2025 00:00:00,461573,912,1
14461828,27.05.2025 00:00:00,462340,912,1
14461828,28.05.2025 00:00:00,463070,912,1
14461828,29.05.2025 00:00:00,463792,912,1
14461828,30.05.2025 00:00:00,464569,912,1
14461828,31.05.2025 00:00:00,465339,912,1
14461828,01.06.2025 00:00:00,466233,912,1
14461062,02.06.2025 00:00:00,1522519,1102,1
14461138,02.06.2025 00:00:00,1533678,899,1
14461264,01.06.2025 18:15:00,2685349,900,1
14461264,01.06.2025 18:30:00,2685370,900,1
14461264,01.06.2025 19:30:00,2685472,900,1
14461264,01.06.2025 19:45:00,2685507,900,1
14461264,01.06.2025 20:00:00,2685542,900,1
14461264,01.06.2025 20:15:00,2685583,900,1
14461264,01.06.2025 20:30:00,2685650,900,1
14461264,01.06.2025 20:45:00,2685659,900,1
14461264,01.06.2025 21:00:00,2685731,900,1
14461264,01.06.2025 21:15:00,2685774,900,1
14461264,01.06.2025 21:30:00,2685835,900,1
14461264,01.06.2025 21:45:00,2685882,900,1
14461264,01.06.2025 22:00:00,2685924,900,1
14461264,01.06.2025 22:15:00,2685976,900,1
14461264,01.06.2025 22:30:00,2686021,900,1
14461264,01.06.2025 22:45:00,2686096,900,1
14461264,01.06.2025 23:00:00,2686155,900,1
14461264,01.06.2025 23:15:00,2686187,900,1
14461264,01.06.2025 23:30:00,2686241,900,1
14461264,01.06.2025 23:45:00,2686281,900,1
14461264,02.06.2025 00:00:00,2686288,900,1
14462159,02.06.2025 00:00:00,956381,1103,1
14462900,01.06.2025 18:15:00,832220,898,1
14462900,01.06.2025 18:30:00,832241,898,1
14462900,01.06.2025 19:30:00,832319,898,1
14462900,01.06.2025 19:45:00,832349,898,1
14462900,01.06.2025 20:00:00,832380,898,1
14462900,01.06.2025 20:15:00,832397,898,1
14462900,01.06.2025 20:30:00,832422,898,1
14462900,01.06.2025 20:45:00,832453,898,1
14462900,01.06.2025 21:00:00,832483,898,1
14462900,01.06.2025 21:15:00,832500,898,1
14462900,01.06.2025 21:30:00,832523,898,1
14462900,01.06.2025 21:45:00,832554,898,1
14462900,01.06.2025 22:00:00,832585,898,1
14462900,01.06.2025 22:15:00,832603,898,1
14462900,01.06.2025 22:30:00,832621,898,1
14462900,01.06.2025 22:45:00,832653,898,1
14462900,01.06.2025 23:00:00,832683,898,1
14462900,01.06.2025 23:15:00,832702,898,1
14462900,01.06.2025 23:30:00,832719,898,1
14462900,01.06.2025 23:45:00,832750,898,1
14462900,02.06.2025 00:00:00,832781,898,1
14461231,01.06.2025 12:15:00,1669465,898,1
14461231,01.06.2025 12:30:00,1669490,898,1
14461231,01.06.2025 12:45:00,1669516,898,1
14461231,01.06.2025 13:00:00,1669541,898,1
14461231,01.06.2025 13:15:00,1669566,898,1
14461231,01.06.2025 13:30:00,1669592,898,1
14461231,01.06.2025 13:45:00,1669617,898,1
14461231,01.06.2025 14:00:00,1669792,898,1
14461231,01.06.2025 14:15:00,1669822,898,1
14461231,01.06.2025 14:30:00,1669852,898,1
14461231,01.06.2025 14:45:00,1670020,898,1
14461231,01.06.2025 15:00:00,1670037,898,1
14461231,01.06.2025 15:15:00,1670054,898,1
14461231,01.06.2025 15:30:00,1670071,898,1
14461231,01.06.2025 15:45:00,1670088,898,1
14461231,01.06.2025 16:00:00,1670104,898,1
14461231,01.06.2025 16:15:00,1670119,898,1
14461231,01.06.2025 16:30:00,1670126,898,1
14461231,01.06.2025 16:45:00,1670134,898,1
14461231,01.06.2025 17:00:00,1670495,898,1
14461231,01.06.2025 17:15:00,1670700,898,1
14461231,01.06.2025 17:30:00,1670743,898,1
14461231,01.06.2025 17:45:00,1670910,898,1
14461231,01.06.2025 18:00:00,1671042,898,1
14461231,01.06.2025 18:15:00,1671081,898,1
14461231,01.06.2025 18:30:00,1671127,898,1
14461231,01.06.2025 19:30:00,1671383,898,1
14461231,01.06.2025 19:45:00,1671427,898,1
14461231,01.06.2025 20:00:00,1671471,898,1
14461231,01.06.2025 20:15:00,1671510,898,1
14461231,01.06.2025 20:30:00,1671540,898,1
14461231,01.06.2025 20:45:00,1671574,898,1
14461231,01.06.2025 21:00:00,1671614,898,1
14461231,01.06.2025 21:15:00,1671654,898,1
14461231,01.06.2025 21:30:00,1671694,898,1
14461231,01.06.2025 21:45:00,1671733,898,1
14461231,01.06.2025 22:00:00,1671772,898,1
14461231,01.06.2025 22:15:00,1671812,898,1
14461231,01.06.2025 22:30:00,1671852,898,1
14461231,01.06.2025 22:45:00,1671890,898,1
14461231,01.06.2025 23:00:00,1671917,898,1
14461231,01.06.2025 23:15:00,1671944,898,1
14461231,01.06.2025 23:30:00,1671971,898,1
14461231,01.06.2025 23:45:00,1671998,898,1
14461231,02.06.2025 00:00:00,1672024,898,1
14460563,01.06.2025 18:15:00,1154956,900,1
14460563,01.06.2025 18:30:00,1154990,900,1
14460563,01.06.2025 19:30:00,1155029,900,1
14460563,01.06.2025 19:45:00,1155063,900,1
14460563,01.06.2025 20:00:00,1155085,900,1
14460563,01.06.2025 20:15:00,1155097,900,1
14460563,01.06.2025 20:30:00,1155110,900,1
14460563,01.06.2025 20:45:00,1155130,900,1
14460563,01.06.2025 21:00:00,1155162,900,1
14460563,01.06.2025 21:15:00,1155188,900,1
14460563,01.06.2025 21:30:00,1155201,900,1
14460563,01.06.2025 21:45:00,1155214,900,1
14460563,01.06.2025 22:00:00,1155238,900,1
14460563,01.06.2025 22:15:00,1155270,900,1
14460563,01.06.2025 22:30:00,1155298,900,1
14460563,01.06.2025 22:45:00,1155315,900,1
14460563,01.06.2025 23:00:00,1155324,900,1
14460563,01.06.2025 23:15:00,1155324,900,1
14460563,01.06.2025 23:30:00,1155345,900,1
14460563,01.06.2025 23:45:00,1155358,900,1
14460563,02.06.2025 00:00:00,1155358,900,1
14462139,02.06.2025 00:00:00,905704,911,1
14462901,02.06.2025 00:00:00,5763516,1127,1
14460339,01.06.2025 00:00:00,609485,1102,1
14460339,02.06.2025 00:00:00,610686,1102,1
14460362,30.05.2025 00:00:00,4181608,912,1
14460362,31.05.2025 00:00:00,4187613,912,1
14460362,01.06.2025 00:00:00,4195674,912,1
14460362,02.06.2025 00:00:00,4203187,912,1
14460426,28.05.2025 00:00:00,1785933,868,1
14460426,29.05.2025 00:00:00,1789921,868,1
14460426,30.05.2025 00:00:00,1793712,868,1
14460426,31.05.2025 00:00:00,1797479,868,1
14460426,01.06.2025 00:00:00,1802894,868,1
14460426,02.06.2025 00:00:00,1808878,868,1
14460455,30.05.2025 00:00:00,2151744,1206,1
14460455,31.05.2025 00:00:00,2154916,1206,1
14460455,01.06.2025 00:00:00,2159224,1206,1
14460455,02.06.2025 00:00:00,2162843,1206,1
14460497,26.05.2025 00:00:00,1299640,899,1
14460497,27.05.2025 00:00:00,1302073,899,1
14460497,28.05.2025 00:00:00,1304364,899,1
14460497,29.05.2025 00:00:00,1306739,899,1
14460497,30.05.2025 00:00:00,1309553,899,1
14460497,31.05.2025 00:00:00,1311709,899,1
14460497,01.06.2025 00:00:00,1315696,899,1
14460497,02.06.2025 00:00:00,1318683,899,1
14460542,31.05.2025 00:00:00,1845984,886,1
14460542,01.06.2025 00:00:00,1850170,886,1
14460542,02.06.2025 00:00:00,1855103,886,1
14460565,01.06.2025 00:00:00,7485,1102,1
14460569,01.06.2025 00:00:00,1901784,864,1
14460574,29.05.2025 00:00:00,3180717,903,1
14460574,30.05.2025 00:00:00,3186583,903,1
14460574,31.05.2025 00:00:00,3192767,903,1
14460574,01.06.2025 00:00:00,3198118,903,1
14460574,02.06.2025 00:00:00,3201694,903,1
14460602,02.06.2025 00:00:00,1305757,857,1
14460649,02.06.2025 00:00:00,200951,1103,1
14460711,02.06.2025 00:00:00,3301561,900,1
14460868,31.05.2025 00:00:00,4234,1203,1
14460868,01.06.2025 00:00:00,4234,1203,1
14460868,02.06.2025 00:00:00,4234,1203,1
14460889,16.05.2025 00:00:00,744594,1102,1
14460889,17.05.2025 00:00:00,745479,1102,1
14460889,18.05.2025 00:00:00,746540,1102,1
14460889,19.05.2025 00:00:00,747452,1102,1
14460889,20.05.2025 00:00:00,748422,1102,1
14460889,21.05.2025 00:00:00,749398,1102,1
14460889,22.05.2025 00:00:00,750388,1102,1
14460889,23.05.2025 00:00:00,751346,1102,1
14460889,24.05.2025 00:00:00,752561,1102,1
14460889,25.05.2025 00:00:00,753648,1102,1
14460889,26.05.2025 00:00:00,754677,1102,1
14460889,27.05.2025 00:00:00,755755,1102,1
14460889,28.05.2025 00:00:00,757034,1102,1
14460889,29.05.2025 00:00:00,758553,1102,1
14460889,01.06.2025 00:00:00,762096,1102,1
14461030,01.06.2025 00:00:00,2644968,901,1
14461084,02.06.2025 00:00:00,56877,1204,1
14461097,01.06.2025 18:15:00,2425049,898,1
14461097,01.06.2025 18:30:00,2425070,898,1
14461097,01.06.2025 19:30:00,2425278,898,1
14461097,01.06.2025 19:45:00,2425438,898,1
14461097,01.06.2025 20:00:00,2425600,898,1
14461097,01.06.2025 20:15:00,2425807,898,1
14461097,01.06.2025 20:30:00,2426007,898,1
14461097,01.06.2025 20:45:00,2426158,898,1
14461097,01.06.2025 21:00:00,2426318,898,1
14461097,01.06.2025 21:15:00,2426444,898,1
14461097,01.06.2025 21:30:00,2426532,898,1
14461097,01.06.2025 21:45:00,2426611,898,1
14461097,01.06.2025 22:00:00,2426697,898,1
14461097,01.06.2025 22:15:00,2426801,898,1
14461097,01.06.2025 22:30:00,2426978,898,1
14461097,01.06.2025 22:45:00,2427069,898,1
14461097,01.06.2025 23:00:00,2427153,898,1
14461097,01.06.2025 23:15:00,2427215,898,1
14461097,01.06.2025 23:30:00,2427274,898,1
14461097,01.06.2025 23:45:00,2427341,898,1
14461097,02.06.2025 00:00:00,2427353,898,1
14461149,29.05.2025 00:00:00,1250187,858,1
14461149,30.05.2025 00:00:00,1253271,858,1
14461149,31.05.2025 00:00:00,1255364,858,1
14461149,01.06.2025 00:00:00,1257011,858,1
14461149,02.06.2025 00:00:00,1259107,858,1
14461204,02.06.2025 00:00:00,4424810,868,1
14461207,01.06.2025 18:15:00,237346,901,1
14461207,01.06.2025 18:30:00,237346,901,1
14461207,01.06.2025 19:30:00,237346,901,1
14461207,01.06.2025 19:45:00,237346,901,1
14461207,01.06.2025 20:00:00,237346,901,1
14461207,01.06.2025 20:15:00,237346,901,1
14461207,01.06.2025 20:30:00,237346,901,1
14461207,01.06.2025 20:45:00,237346,901,1
14461207,01.06.2025 21:00:00,237346,901,1
14461207,01.06.2025 21:15:00,237346,901,1
14461207,01.06.2025 21:30:00,237346,901,1
14461207,01.06.2025 21:45:00,237346,901,1
14461207,01.06.2025 22:00:00,237346,901,1
14461207,01.06.2025 22:15:00,237346,901,1
14461207,01.06.2025 22:30:00,237346,901,1
14461207,01.06.2025 22:45:00,237346,901,1
14461207,01.06.2025 23:00:00,237346,901,1
14461207,01.06.2025 23:15:00,237346,901,1
14461207,01.06.2025 23:30:00,237346,901,1
14461207,01.06.2025 23:45:00,237346,901,1
14461207,02.06.2025 00:00:00,237346,901,1
14461215,22.05.2025 00:00:00,1870622,1103,1
14461215,23.05.2025 00:00:00,1873003,1103,1
14461215,24.05.2025 00:00:00,1877187,1103,1
14461215,26.05.2025 00:00:00,1886492,1103,1
14461215,28.05.2025 00:00:00,1893615,1103,1
14461215,29.05.2025 00:00:00,1896934,1103,1
14461215,30.05.2025 00:00:00,1899980,1103,1
14461215,31.05.2025 00:00:00,1904452,1103,1
14461215,01.06.2025 00:00:00,1913774,1103,1
14461215,02.06.2025 00:00:00,1916247,1103,1
14461274,01.06.2025 00:00:00,2241,858,1
14461349,01.06.2025 00:00:00,1304828,1814,1
14461349,02.06.2025 00:00:00,1306242,1814,1
14461488,27.05.2025 00:00:00,601809,1203,1
14461488,28.05.2025 00:00:00,603232,1203,1
14461488,29.05.2025 00:00:00,604654,1203,1
14461488,30.05.2025 00:00:00,606079,1203,1
14461488,31.05.2025 00:00:00,607502,1203,1
14461488,01.06.2025 00:00:00,608925,1203,1
14461765,01.06.2025 18:15:00,3321,1203,1
14461765,01.06.2025 18:30:00,3321,1203,1
14461765,01.06.2025 19:30:00,3321,1203,1
14461765,01.06.2025 19:45:00,3321,1203,1
14461765,01.06.2025 20:00:00,3321,1203,1
14461765,01.06.2025 20:15:00,3321,1203,1
14461765,01.06.2025 20:30:00,3321,1203,1
14461765,01.06.2025 20:45:00,3321,1203,1
14461765,01.06.2025 21:00:00,3321,1203,1
14461765,01.06.2025 21:15:00,3321,1203,1
14461765,01.06.2025 21:30:00,3321,1203,1
14461765,01.06.2025 21:45:00,3321,1203,1
14461765,01.06.2025 22:00:00,3321,1203,1
14461765,01.06.2025 22:15:00,3321,1203,1
14461765,01.06.2025 22:30:00,3321,1203,1
14461765,01.06.2025 22:45:00,3321,1203,1
14461765,01.06.2025 23:00:00,3321,1203,1
14461765,01.06.2025 23:15:00,3321,1203,1
14461765,01.06.2025 23:30:00,3321,1203,1
14461765,01.06.2025 23:45:00,3321,1203,1
14461765,02.06.2025 00:00:00,3321,1203,1
14461788,02.06.2025 00:00:00,3910329,876,1
14461943,01.06.2025 00:00:00,1220736,901,1
14461943,02.06.2025 00:00:00,1222899,901,1
14462113,02.06.2025 00:00:00,2877029,867,1
14462552,30.05.2025 00:00:00,3262308,858,1
14462552,31.05.2025 00:00:00,3262542,858,1
14462552,01.06.2025 00:00:00,3262759,858,1
14462552,02.06.2025 00:00:00,3263138,858,1
14462625,28.05.2025 00:00:00,1534701,1103,1
14462625,29.05.2025 00:00:00,1537311,1103,1
14462625,30.05.2025 00:00:00,1539815,1103,1
14462625,31.05.2025 00:00:00,1541374,1103,1
14462625,01.06.2025 00:00:00,1550037,1103,1
14462625,02.06.2025 00:00:00,1553198,1103,1
14462898,31.05.2025 00:00:00,4761,883,1
14462898,01.06.2025 00:00:00,4761,883,1
14462606,01.06.2025 00:00:00,2300527,1815,1
14460432,01.06.2025 00:00:00,3146680,885,1
14461667,02.06.2025 00:00:00,80354,900,1
14461171,01.06.2025 18:15:00,2673241,897,1
14461171,01.06.2025 18:30:00,2673253,897,1
14461171,01.06.2025 19:30:00,2673308,897,1
14461171,01.06.2025 19:45:00,2673708,897,1
14461171,01.06.2025 20:00:00,2674104,897,1
14461171,01.06.2025 20:15:00,2674508,897,1
14461171,01.06.2025 20:30:00,2674903,897,1
14461171,01.06.2025 20:45:00,2675295,897,1
14461171,01.06.2025 21:00:00,2675450,897,1
14461171,01.06.2025 21:15:00,2675525,897,1
14461171,01.06.2025 21:30:00,2675906,897,1
14461171,01.06.2025 21:45:00,2675993,897,1
14461171,01.06.2025 22:00:00,2676142,897,1
14461171,01.06.2025 22:15:00,2676178,897,1
14461171,01.06.2025 22:30:00,2676315,897,1
14461171,01.06.2025 22:45:00,2676410,897,1
14461171,01.06.2025 23:00:00,2676454,897,1
14461171,01.06.2025 23:15:00,2676496,897,1
14461171,01.06.2025 23:30:00,2676538,897,1
14461171,01.06.2025 23:45:00,2676633,897,1
14461171,02.06.2025 00:00:00,2676673,897,1
14460484,01.06.2025 18:15:00,136402,876,1
14460484,01.06.2025 18:30:00,136404,876,1
14460484,01.06.2025 19:30:00,136410,876,1
14460484,01.06.2025 19:45:00,136412,876,1
14460484,01.06.2025 20:00:00,136414,876,1
14460484,01.06.2025 20:15:00,136417,876,1
14460484,01.06.2025 20:30:00,136419,876,1
14460484,01.06.2025 20:45:00,136422,876,1
14460484,01.06.2025 21:00:00,136424,876,1
14460484,01.06.2025 21:15:00,136426,876,1
14460484,01.06.2025 21:30:00,136429,876,1
14460484,01.06.2025 21:45:00,136431,876,1
14460484,01.06.2025 22:00:00,136433,876,1
14460484,01.06.2025 22:15:00,136436,876,1
14460484,01.06.2025 22:30:00,136438,876,1
14460484,01.06.2025 22:45:00,136440,876,1
14460484,01.06.2025 23:00:00,136444,876,1
14460484,01.06.2025 23:15:00,136447,876,1
14460484,01.06.2025 23:30:00,136452,876,1
14460484,01.06.2025 23:45:00,136458,876,1
14460484,02.06.2025 00:00:00,136463,876,1
14461164,29.05.2025 00:00:00,1187893,868,1
14461164,30.05.2025 00:00:00,1189865,868,1
14461164,31.05.2025 00:00:00,1192432,868,1
14461164,01.06.2025 00:00:00,1195140,868,1
14461164,02.06.2025 00:00:00,1198506,868,1
14460292,02.06.2025 00:00:00,1250986,1290,1
14460321,01.06.2025 18:15:00,1891294,1204,1
14460321,01.06.2025 18:30:00,1891295,1204,1
14460321,01.06.2025 19:30:00,1891298,1204,1
14460321,01.06.2025 19:45:00,1891382,1204,1
14460321,01.06.2025 20:00:00,1891491,1204,1
14460321,01.06.2025 20:15:00,1891551,1204,1
14460321,01.06.2025 20:30:00,1891932,1204,1
14460321,01.06.2025 20:45:00,1892308,1204,1
14460321,01.06.2025 21:00:00,1892702,1204,1
14460321,01.06.2025 21:15:00,1893084,1204,1
14460321,01.06.2025 21:30:00,1893460,1204,1
14460321,01.06.2025 21:45:00,1893833,1204,1
14460321,01.06.2025 22:00:00,1894189,1204,1
14460321,01.06.2025 22:15:00,1894328,1204,1
14460321,01.06.2025 22:30:00,1894436,1204,1
14460321,01.06.2025 22:45:00,1894442,1204,1
14460321,01.06.2025 23:00:00,1894532,1204,1
14460321,01.06.2025 23:15:00,1894536,1204,1
14460321,01.06.2025 23:30:00,1894605,1204,1
14460321,01.06.2025 23:45:00,1894608,1204,1
14460321,02.06.2025 00:00:00,1894610,1204,1
14460486,01.06.2025 18:15:00,1491547,896,1
14460486,01.06.2025 18:30:00,1491571,896,1
14460486,01.06.2025 19:30:00,1491651,896,1
14460486,01.06.2025 19:45:00,1491657,896,1
14460486,01.06.2025 20:00:00,1491671,896,1
14460486,01.06.2025 20:15:00,1491697,896,1
14460486,01.06.2025 20:30:00,1491703,896,1
14460486,01.06.2025 20:45:00,1491710,896,1
14460486,01.06.2025 21:00:00,1491738,896,1
14460486,01.06.2025 21:15:00,1491749,896,1
14460486,01.06.2025 21:30:00,1491755,896,1
14460486,01.06.2025 21:45:00,1491798,896,1
14460486,01.06.2025 22:00:00,1491841,896,1
14460486,01.06.2025 22:15:00,1491868,896,1
14460486,01.06.2025 22:30:00,1491886,896,1
14460486,01.06.2025 22:45:00,1491908,896,1
14460486,01.06.2025 23:00:00,1491916,896,1
14460486,01.06.2025 23:15:00,1491923,896,1
