Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
13836498,07.06.2025 18:15:00,6564830,469,1
13836498,07.06.2025 18:30:00,6564891,469,1
13836498,07.06.2025 18:45:00,6564955,469,1
13836498,07.06.2025 19:00:00,6565011,469,1
13836498,07.06.2025 19:15:00,6565071,469,1
13836498,07.06.2025 19:30:00,6565127,469,1
13836498,07.06.2025 19:45:00,6565186,469,1
13836498,07.06.2025 20:00:00,6565241,469,1
13836498,07.06.2025 20:15:00,6565294,469,1
13836498,07.06.2025 20:30:00,6565349,469,1
13836498,07.06.2025 20:45:00,6565403,469,1
13836498,07.06.2025 21:00:00,6565457,469,1
13836498,07.06.2025 21:15:00,6565508,469,1
13836498,07.06.2025 21:30:00,6565559,469,1
13836498,07.06.2025 21:45:00,6565609,469,1
13836498,07.06.2025 22:00:00,6565665,469,1
13836498,07.06.2025 22:15:00,6565719,469,1
13836498,07.06.2025 22:30:00,6565771,469,1
13836498,07.06.2025 22:45:00,6565822,469,1
13836498,07.06.2025 23:00:00,6565875,469,1
13836498,07.06.2025 23:15:00,6565926,469,1
13836498,07.06.2025 23:30:00,6565978,469,1
13836498,07.06.2025 23:45:00,6566030,469,1
13836498,08.06.2025 00:00:00,6566080,469,1
14101611,07.06.2025 18:45:00,4892370,456,1
14101611,07.06.2025 19:00:00,4892493,456,1
14101611,07.06.2025 19:15:00,4892622,456,1
14101611,07.06.2025 19:30:00,4892748,456,1
14101611,07.06.2025 19:45:00,4892877,456,1
14101611,07.06.2025 20:00:00,4892997,456,1
14101611,07.06.2025 20:15:00,4893128,456,1
14101611,07.06.2025 20:30:00,4893250,456,1
14101611,07.06.2025 20:45:00,4893373,456,1
14101611,07.06.2025 21:00:00,4893505,456,1
14101611,07.06.2025 21:15:00,4893626,456,1
14101611,07.06.2025 21:30:00,4893759,456,1
14101611,07.06.2025 21:45:00,4893887,456,1
14101611,07.06.2025 22:00:00,4894016,456,1
14101611,07.06.2025 22:15:00,4894149,456,1
14101611,07.06.2025 22:30:00,4894287,456,1
14101611,07.06.2025 22:45:00,4894430,456,1
14101611,07.06.2025 23:00:00,4894557,456,1
14101611,07.06.2025 23:15:00,4894679,456,1
14101611,07.06.2025 23:30:00,4894804,456,1
14101611,07.06.2025 23:45:00,4894918,456,1
14101611,08.06.2025 00:00:00,4895028,456,1
14101611,08.06.2025 00:15:00,4895124,456,1
14101611,08.06.2025 00:30:00,4895217,456,1
14460572,07.06.2025 18:15:00,2440816,899,1
14460572,07.06.2025 18:30:00,2440854,899,1
14460572,07.06.2025 18:45:00,2440892,899,1
14460572,07.06.2025 19:00:00,2440920,899,1
14460572,07.06.2025 19:15:00,2440934,899,1
14460572,07.06.2025 19:30:00,2440945,899,1
14460572,07.06.2025 19:45:00,2440963,899,1
14460572,07.06.2025 20:00:00,2441003,899,1
14460572,07.06.2025 20:15:00,2441041,899,1
14460572,07.06.2025 20:30:00,2441068,899,1
14460572,07.06.2025 20:45:00,2441082,899,1
14460572,07.06.2025 21:00:00,2441092,899,1
14460572,07.06.2025 21:15:00,2441113,899,1
14460572,07.06.2025 21:30:00,2441152,899,1
14460572,07.06.2025 21:45:00,2441188,899,1
14460572,07.06.2025 22:00:00,2441211,899,1
14460572,07.06.2025 22:15:00,2441233,899,1
14460572,07.06.2025 22:30:00,2441255,899,1
14460572,07.06.2025 22:45:00,2441285,899,1
14460572,07.06.2025 23:00:00,2441354,899,1
14460572,07.06.2025 23:15:00,2441397,899,1
14460572,07.06.2025 23:30:00,2441440,899,1
14460572,07.06.2025 23:45:00,2441487,899,1
14460572,08.06.2025 00:00:00,2441535,899,1
14460311,08.06.2025 00:00:00,1390004,900,1
14101619,07.06.2025 18:45:00,6555953,10579,1
14101619,07.06.2025 19:00:00,6556083,10579,1
14101619,07.06.2025 19:15:00,6556218,10579,1
14101619,07.06.2025 19:30:00,6556364,10579,1
14101619,07.06.2025 19:45:00,6556508,10579,1
14101619,07.06.2025 20:00:00,6556644,10579,1
14101619,07.06.2025 20:15:00,6556790,10579,1
14101619,07.06.2025 20:30:00,6556946,10579,1
14101619,07.06.2025 20:45:00,6557105,10579,1
14101619,07.06.2025 21:00:00,6557257,10579,1
14101619,07.06.2025 21:15:00,6557391,10579,1
14101619,07.06.2025 21:30:00,6557530,10579,1
14101619,07.06.2025 21:45:00,6557668,10579,1
14101619,07.06.2025 22:00:00,6557820,10579,1
14101619,07.06.2025 22:15:00,6557963,10579,1
14101619,07.06.2025 22:30:00,6558106,10579,1
14101619,07.06.2025 22:45:00,6558251,10579,1
14101619,07.06.2025 23:00:00,6558395,10579,1
14101619,07.06.2025 23:15:00,6558540,10579,1
14101619,07.06.2025 23:30:00,6558682,10579,1
14101619,07.06.2025 23:45:00,6558827,10579,1
14101619,08.06.2025 00:00:00,6558980,10579,1
14101619,08.06.2025 00:15:00,6559099,10579,1
14101619,08.06.2025 00:30:00,6559218,10579,1
14460308,08.06.2025 00:00:00,1801196,857,1
14460353,08.06.2025 00:00:00,263504,856,1
14460483,05.06.2025 00:00:00,12640679,858,1
14460483,06.06.2025 00:00:00,12654533,858,1
14460483,07.06.2025 00:00:00,12672163,858,1
14460500,08.06.2025 00:00:00,17254,864,1
14461004,08.06.2025 00:00:00,2540483,902,1
14461114,05.06.2025 00:00:00,1847047,1102,1
14461114,06.06.2025 00:00:00,1855181,1102,1
14461114,07.06.2025 00:00:00,1860605,1102,1
14461114,08.06.2025 00:00:00,1860985,1102,1
14461260,06.06.2025 00:00:00,29834,857,1
14461260,07.06.2025 00:00:00,29876,857,1
14461260,08.06.2025 00:00:00,29912,857,1
14461615,03.06.2025 00:00:00,2020552,864,1
14461615,04.06.2025 00:00:00,2025413,864,1
14461615,05.06.2025 00:00:00,2029212,864,1
14461615,06.06.2025 00:00:00,2032967,864,1
14461615,07.06.2025 00:00:00,2038633,864,1
14461615,08.06.2025 00:00:00,2041679,864,1
14461629,08.06.2025 00:00:00,93509,857,1
14461680,03.06.2025 00:00:00,1329781,1116,1
14461680,04.06.2025 00:00:00,1329781,1116,1
14461680,05.06.2025 00:00:00,1329781,1116,1
14461680,06.06.2025 00:00:00,1329781,1116,1
14461680,07.06.2025 00:00:00,1329781,1116,1
14461680,08.06.2025 00:00:00,1329781,1116,1
14462739,08.06.2025 00:00:00,83808,856,1
14462824,08.06.2025 00:00:00,123748,863,1
14101530,07.06.2025 18:45:00,9908667,456,1
14101530,07.06.2025 19:00:00,9908833,456,1
14101530,07.06.2025 19:15:00,9909004,456,1
14101530,07.06.2025 19:30:00,9909163,456,1
14101530,07.06.2025 19:45:00,9909328,456,1
14101530,07.06.2025 20:00:00,9909488,456,1
14101530,07.06.2025 20:15:00,9909667,456,1
14101530,07.06.2025 20:30:00,9909833,456,1
14101530,07.06.2025 20:45:00,9909999,456,1
14101530,07.06.2025 21:00:00,9910153,456,1
14101530,07.06.2025 21:15:00,9910328,456,1
14101530,07.06.2025 21:30:00,9910566,456,1
14101530,07.06.2025 21:45:00,9910842,456,1
14101530,07.06.2025 22:00:00,9911135,456,1
14101530,07.06.2025 22:15:00,9911400,456,1
14101530,07.06.2025 22:30:00,9911667,456,1
14101530,07.06.2025 22:45:00,9911928,456,1
14101530,07.06.2025 23:00:00,9912190,456,1
14101530,07.06.2025 23:15:00,9912436,456,1
14101530,07.06.2025 23:30:00,9912680,456,1
14101530,07.06.2025 23:45:00,9912923,456,1
14101530,08.06.2025 00:00:00,9913155,456,1
14101530,08.06.2025 00:15:00,9913390,456,1
14101530,08.06.2025 00:30:00,9913632,456,1
14462842,08.06.2025 00:00:00,203397,1327,1
14381704,07.06.2025 16:15:00,37181846,2994,1
14381704,07.06.2025 16:30:00,37182209,2994,1
14381704,07.06.2025 16:45:00,37182424,2994,1
14381704,07.06.2025 17:00:00,37182606,2994,1
14381704,07.06.2025 17:15:00,37182788,2994,1
14381704,07.06.2025 17:30:00,37182970,2994,1
14381704,07.06.2025 17:45:00,37183155,2994,1
14381704,07.06.2025 18:00:00,37183341,2994,1
14381704,07.06.2025 18:15:00,37183526,2994,1
14381704,07.06.2025 18:30:00,37183711,2994,1
14381704,07.06.2025 18:45:00,37183923,2994,1
14381704,07.06.2025 19:00:00,37184137,2994,1
14381704,07.06.2025 19:15:00,37184335,2994,1
14381704,07.06.2025 19:30:00,37184470,2994,1
14381704,07.06.2025 19:45:00,37184704,2994,1
14381704,07.06.2025 20:00:00,37184905,2994,1
14381704,07.06.2025 20:15:00,37185499,2994,1
14381704,07.06.2025 20:30:00,37185725,2994,1
14381704,07.06.2025 20:45:00,37185941,2994,1
14381704,07.06.2025 21:00:00,37186159,2994,1
14381704,07.06.2025 21:15:00,37186393,2994,1
14381704,07.06.2025 21:30:00,37186607,2994,1
14381704,07.06.2025 21:45:00,37186821,2994,1
14381704,07.06.2025 22:00:00,37187033,2994,1
14381704,07.06.2025 22:15:00,37187257,2994,1
14381704,07.06.2025 22:30:00,37187505,2994,1
14381704,07.06.2025 22:45:00,37187721,2994,1
14381704,07.06.2025 23:00:00,37187931,2994,1
14381704,07.06.2025 23:15:00,37188156,2994,1
14381704,07.06.2025 23:30:00,37188381,2994,1
14381704,07.06.2025 23:45:00,37188620,2994,1
14381704,08.06.2025 00:00:00,37188851,2994,1
14461953,07.06.2025 20:15:00,77488,899,1
14461953,07.06.2025 20:30:00,77493,899,1
14461953,07.06.2025 20:45:00,77499,899,1
14461953,07.06.2025 21:00:00,77509,899,1
14461953,07.06.2025 21:15:00,77519,899,1
14461953,07.06.2025 21:30:00,77527,899,1
14461953,07.06.2025 21:45:00,77532,899,1
14461953,07.06.2025 22:00:00,77541,899,1
14461953,07.06.2025 22:15:00,77552,899,1
14461953,07.06.2025 22:30:00,77561,899,1
14461953,07.06.2025 22:45:00,77566,899,1
14461953,07.06.2025 23:00:00,77574,899,1
14461953,07.06.2025 23:15:00,77586,899,1
14461953,07.06.2025 23:30:00,77595,899,1
14461953,07.06.2025 23:45:00,77600,899,1
14461953,08.06.2025 00:00:00,77607,899,1
14463007,08.06.2025 00:00:00,2046649,900,1
14462836,07.06.2025 12:15:00,606561,1115,1
14462836,07.06.2025 12:30:00,606561,1115,1
14462836,07.06.2025 12:45:00,606561,1115,1
14462836,07.06.2025 13:00:00,606561,1115,1
14462836,07.06.2025 13:15:00,606588,1115,1
14462836,07.06.2025 13:30:00,606624,1115,1
14462836,07.06.2025 13:45:00,606669,1115,1
14462836,07.06.2025 14:00:00,606714,1115,1
14462836,07.06.2025 14:15:00,606748,1115,1
14462836,07.06.2025 14:30:00,606775,1115,1
14462836,07.06.2025 14:45:00,606796,1115,1
14462836,07.06.2025 15:00:00,606797,1115,1
14462836,07.06.2025 15:15:00,606797,1115,1
14462836,07.06.2025 15:30:00,606815,1115,1
14462836,07.06.2025 15:45:00,606844,1115,1
14462836,07.06.2025 16:00:00,606874,1115,1
14462836,07.06.2025 16:15:00,606903,1115,1
14462836,07.06.2025 16:30:00,606931,1115,1
14462836,07.06.2025 16:45:00,606958,1115,1
14462836,07.06.2025 17:00:00,606973,1115,1
14462836,07.06.2025 17:15:00,606973,1115,1
14462836,07.06.2025 17:30:00,606974,1115,1
14462836,07.06.2025 17:45:00,606974,1115,1
14462836,07.06.2025 18:00:00,606976,1115,1
14462836,07.06.2025 18:15:00,607008,1115,1
14462836,07.06.2025 18:30:00,607037,1115,1
14462836,07.06.2025 18:45:00,607066,1115,1
14462836,07.06.2025 19:00:00,607094,1115,1
14462836,07.06.2025 19:15:00,607121,1115,1
14462836,07.06.2025 19:30:00,607143,1115,1
14462836,07.06.2025 19:45:00,607143,1115,1
14462836,07.06.2025 20:00:00,607143,1115,1
14462836,07.06.2025 20:15:00,607143,1115,1
14462836,07.06.2025 20:30:00,607143,1115,1
14462836,07.06.2025 20:45:00,607160,1115,1
14462836,07.06.2025 21:00:00,607190,1115,1
14462836,07.06.2025 21:15:00,607219,1115,1
14462836,07.06.2025 21:30:00,607251,1115,1
14462836,07.06.2025 21:45:00,607279,1115,1
14462836,07.06.2025 22:00:00,607304,1115,1
14462836,07.06.2025 22:15:00,607306,1115,1
14462836,07.06.2025 22:30:00,607323,1115,1
14462836,07.06.2025 22:45:00,607337,1115,1
14462836,07.06.2025 23:00:00,607339,1115,1
14462836,07.06.2025 23:15:00,607360,1115,1
14462836,07.06.2025 23:30:00,607408,1115,1
14462836,07.06.2025 23:45:00,607444,1115,1
14462836,08.06.2025 00:00:00,607473,1115,1
14461017,08.06.2025 00:00:00,746772,906,1
14461098,07.06.2025 00:00:00,3911591,906,1
