Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
13836498,04.06.2025 18:15:00,6540310,469,1
13836498,04.06.2025 18:30:00,6540372,469,1
13836498,04.06.2025 18:45:00,6540432,469,1
13836498,04.06.2025 19:00:00,6540487,469,1
13836498,04.06.2025 19:15:00,6540542,469,1
13836498,04.06.2025 19:30:00,6540592,469,1
13836498,04.06.2025 19:45:00,6540642,469,1
13836498,04.06.2025 20:00:00,6540691,469,1
13836498,04.06.2025 20:15:00,6540741,469,1
13836498,04.06.2025 20:30:00,6540786,469,1
13836498,04.06.2025 20:45:00,6540833,469,1
13836498,04.06.2025 21:00:00,6540879,469,1
13836498,04.06.2025 21:15:00,6540927,469,1
13836498,04.06.2025 21:30:00,6540977,469,1
13836498,04.06.2025 21:45:00,6541023,469,1
13836498,04.06.2025 22:00:00,6541070,469,1
13836498,04.06.2025 22:15:00,6541119,469,1
13836498,04.06.2025 22:30:00,6541164,469,1
13836498,04.06.2025 22:45:00,6541212,469,1
13836498,04.06.2025 23:00:00,6541258,469,1
13836498,04.06.2025 23:15:00,6541303,469,1
13836498,04.06.2025 23:30:00,6541349,469,1
13836498,04.06.2025 23:45:00,6541392,469,1
13836498,05.06.2025 00:00:00,6541440,469,1
14101611,04.06.2025 18:45:00,4865102,456,1
14101611,04.06.2025 19:00:00,4865221,456,1
14101611,04.06.2025 19:15:00,4865349,456,1
14101611,04.06.2025 19:30:00,4865489,456,1
14101611,04.06.2025 19:45:00,4865624,456,1
14101611,04.06.2025 20:00:00,4865757,456,1
14101611,04.06.2025 20:15:00,4865902,456,1
14101611,04.06.2025 20:30:00,4866051,456,1
14101611,04.06.2025 20:45:00,4866190,456,1
14101611,04.06.2025 21:00:00,4866315,456,1
14101611,04.06.2025 21:15:00,4866442,456,1
14101611,04.06.2025 21:30:00,4866575,456,1
14101611,04.06.2025 21:45:00,4866709,456,1
14101611,04.06.2025 22:00:00,4866847,456,1
14101611,04.06.2025 22:15:00,4866976,456,1
14101611,04.06.2025 22:30:00,4867099,456,1
14101611,04.06.2025 22:45:00,4867220,456,1
14101611,04.06.2025 23:00:00,4867334,456,1
14101611,04.06.2025 23:15:00,4867433,456,1
14101611,04.06.2025 23:30:00,4867521,456,1
14101611,04.06.2025 23:45:00,4867605,456,1
14101611,05.06.2025 00:00:00,4867681,456,1
14101611,05.06.2025 00:15:00,4867763,456,1
14101611,05.06.2025 00:30:00,4867841,456,1
14460572,05.06.2025 00:00:00,2425591,899,1
14101619,04.06.2025 18:45:00,6530626,10404,1
14101619,04.06.2025 19:00:00,6530739,10404,1
14101619,04.06.2025 19:15:00,6530863,10404,1
14101619,04.06.2025 19:30:00,6531018,10404,1
14101619,04.06.2025 19:45:00,6531171,10404,1
14101619,04.06.2025 20:00:00,6531312,10404,1
14101619,04.06.2025 20:15:00,6531467,10404,1
14101619,04.06.2025 20:30:00,6531624,10404,1
14101619,04.06.2025 20:45:00,6531774,10404,1
14101619,04.06.2025 21:00:00,6531948,10404,1
14101619,04.06.2025 21:15:00,6532129,10404,1
14101619,04.06.2025 21:30:00,6532307,10404,1
14101619,04.06.2025 21:45:00,6532474,10404,1
