Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
13836498,05.06.2025 00:15:00,6541485,469,1
13836498,05.06.2025 00:30:00,6541530,469,1
13836498,05.06.2025 00:45:00,6541575,469,1
13836498,05.06.2025 01:00:00,6541620,469,1
13836498,05.06.2025 01:15:00,6541666,469,1
13836498,05.06.2025 01:30:00,6541709,469,1
13836498,05.06.2025 01:45:00,6541754,469,1
13836498,05.06.2025 02:00:00,6541801,469,1
13836498,05.06.2025 02:15:00,6541845,469,1
13836498,05.06.2025 02:30:00,6541890,469,1
13836498,05.06.2025 02:45:00,6541934,469,1
13836498,05.06.2025 03:00:00,6541978,469,1
13836498,05.06.2025 03:15:00,6542022,469,1
13836498,05.06.2025 03:30:00,6542067,469,1
13836498,05.06.2025 03:45:00,6542113,469,1
13836498,05.06.2025 04:00:00,6542157,469,1
13836498,05.06.2025 04:15:00,6542201,469,1
13836498,05.06.2025 04:30:00,6542245,469,1
13836498,05.06.2025 04:45:00,6542289,469,1
13836498,05.06.2025 05:00:00,6542334,469,1
13836498,05.06.2025 05:15:00,6542376,469,1
13836498,05.06.2025 05:30:00,6542422,469,1
13836498,05.06.2025 05:45:00,6542476,469,1
13836498,05.06.2025 06:00:00,6542531,469,1
14101611,05.06.2025 00:45:00,4867910,456,1
14101611,05.06.2025 01:00:00,4867977,456,1
14101611,05.06.2025 01:15:00,4868038,456,1
14101611,05.06.2025 01:30:00,4868099,456,1
14101611,05.06.2025 01:45:00,4868163,456,1
14101611,05.06.2025 02:00:00,4868227,456,1
14101611,05.06.2025 02:15:00,4868282,456,1
14101611,05.06.2025 02:30:00,4868337,456,1
14101611,05.06.2025 02:45:00,4868393,456,1
14101611,05.06.2025 03:00:00,4868448,456,1
14101611,05.06.2025 03:15:00,4868502,456,1
14101611,05.06.2025 03:30:00,4868552,456,1
14101611,05.06.2025 03:45:00,4868604,456,1
14101611,05.06.2025 04:00:00,4868660,456,1
14101611,05.06.2025 04:15:00,4868717,456,1
14101611,05.06.2025 04:30:00,4868766,456,1
14101611,05.06.2025 04:45:00,4868816,456,1
14101611,05.06.2025 05:00:00,4868870,456,1
14101611,05.06.2025 05:15:00,4868926,456,1
14101611,05.06.2025 05:30:00,4868985,456,1
14101611,05.06.2025 05:45:00,4869052,456,1
14101611,05.06.2025 06:00:00,4869125,456,1
14101611,05.06.2025 06:15:00,4869205,456,1
14460572,04.06.2025 18:15:00,2424350,899,1
14460572,04.06.2025 18:30:00,2424391,899,1
14460572,04.06.2025 18:45:00,2424430,899,1
14460572,04.06.2025 19:00:00,2424468,899,1
14460572,04.06.2025 19:15:00,2424484,899,1
14460572,04.06.2025 19:30:00,2424499,899,1
14460572,04.06.2025 19:45:00,2424516,899,1
14460572,04.06.2025 20:00:00,2424532,899,1
14460572,04.06.2025 20:15:00,2424565,899,1
14460572,04.06.2025 20:30:00,2424599,899,1
14460572,04.06.2025 20:45:00,2424639,899,1
14460572,04.06.2025 21:00:00,2424666,899,1
14460572,04.06.2025 21:15:00,2424720,899,1
14460572,04.06.2025 21:30:00,2424764,899,1
14460572,04.06.2025 21:45:00,2424816,899,1
14460572,04.06.2025 22:00:00,2424882,899,1
14460572,04.06.2025 22:15:00,2424970,899,1
14460572,04.06.2025 22:30:00,2425054,899,1
14460572,04.06.2025 22:45:00,2425191,899,1
14460572,04.06.2025 23:00:00,2425276,899,1
14460572,04.06.2025 23:15:00,2425349,899,1
14460572,04.06.2025 23:30:00,2425436,899,1
14460572,04.06.2025 23:45:00,2425506,899,1
14460572,05.06.2025 00:00:00,2425591,899,1
14101619,05.06.2025 00:45:00,6534203,10404,1
14101619,05.06.2025 01:00:00,6534301,10404,1
14101619,05.06.2025 01:15:00,6534390,10404,1
14101619,05.06.2025 01:30:00,6534481,10404,1
