Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
14381704,06.06.2025 11:00:00,37125677,2994,1
14381704,06.06.2025 11:15:00,37126537,2994,1
14381704,06.06.2025 11:30:00,37127362,2994,1
14381704,06.06.2025 11:45:00,37128710,2994,1
14381704,06.06.2025 12:00:00,37129905,2994,1
14461953,06.06.2025 08:15:00,76011,899,1
14461953,06.06.2025 08:30:00,76024,899,1
14461953,06.06.2025 08:45:00,76036,899,1
14461953,06.06.2025 09:00:00,76047,899,1
14461953,06.06.2025 09:15:00,76062,899,1
14461953,06.06.2025 09:30:00,76076,899,1
14461953,06.06.2025 09:45:00,76090,899,1
14461953,06.06.2025 10:00:00,76103,899,1
14461953,06.06.2025 10:15:00,76114,899,1
14461953,06.06.2025 10:30:00,76127,899,1
14461953,06.06.2025 10:45:00,76145,899,1
14461953,06.06.2025 11:00:00,76162,899,1
14461953,06.06.2025 11:15:00,76173,899,1
14461953,06.06.2025 11:30:00,76184,899,1
14461953,06.06.2025 11:45:00,76198,899,1
14461953,06.06.2025 12:00:00,76213,899,1
14462836,06.06.2025 06:15:00,604791,1115,1
14462836,06.06.2025 06:30:00,604823,1115,1
14462836,06.06.2025 06:45:00,604851,1115,1
14462836,06.06.2025 07:00:00,604879,1115,1
14462836,06.06.2025 07:15:00,604892,1115,1
14462836,06.06.2025 07:30:00,604892,1115,1
14462836,06.06.2025 07:45:00,604892,1115,1
14462836,06.06.2025 08:00:00,604892,1115,1
14462836,06.06.2025 08:15:00,604892,1115,1
14462836,06.06.2025 08:30:00,604892,1115,1
14462836,06.06.2025 08:45:00,604923,1115,1
14462836,06.06.2025 09:00:00,604952,1115,1
14462836,06.06.2025 09:15:00,604981,1115,1
14462836,06.06.2025 09:30:00,605012,1115,1
14462836,06.06.2025 09:45:00,605024,1115,1
14462836,06.06.2025 10:00:00,605025,1115,1
14462836,06.06.2025 10:15:00,605025,1115,1
14462836,06.06.2025 10:30:00,605025,1115,1
14462836,06.06.2025 10:45:00,605025,1115,1
14462836,06.06.2025 11:00:00,605038,1115,1
14462836,06.06.2025 11:15:00,605069,1115,1
14462836,06.06.2025 11:30:00,605097,1115,1
14462836,06.06.2025 11:45:00,605126,1115,1
14462836,06.06.2025 12:00:00,605153,1115,1
14461816,04.06.2025 20:15:00,1788350,854,1
14461816,04.06.2025 20:30:00,1788383,854,1
14461816,04.06.2025 20:45:00,1788417,854,1
14461816,04.06.2025 21:00:00,1788457,854,1
14461816,04.06.2025 21:15:00,1788497,854,1
14461816,04.06.2025 21:30:00,1788536,854,1
14461816,04.06.2025 21:45:00,1788547,854,1
14461816,04.06.2025 22:00:00,1788552,854,1
14461816,04.06.2025 22:15:00,1788556,854,1
14461816,04.06.2025 22:30:00,1788561,854,1
14461816,04.06.2025 22:45:00,1788565,854,1
14461816,04.06.2025 23:00:00,1788570,854,1
14461816,04.06.2025 23:15:00,1788578,854,1
14461816,04.06.2025 23:30:00,1788609,854,1
14461816,04.06.2025 23:45:00,1788638,854,1
14461816,05.06.2025 00:00:00,1788666,854,1
14461816,05.06.2025 00:15:00,1788693,854,1
14461816,05.06.2025 00:30:00,1788720,854,1
14461816,05.06.2025 00:45:00,1788746,854,1
14461816,05.06.2025 01:00:00,1788772,854,1
14461816,05.06.2025 01:15:00,1788778,854,1
14461816,05.06.2025 01:30:00,1788782,854,1
14461816,05.06.2025 01:45:00,1788787,854,1
14461816,05.06.2025 02:00:00,1788791,854,1
14461816,05.06.2025 02:15:00,1788798,854,1
14461816,05.06.2025 02:30:00,1788815,854,1
14461816,05.06.2025 02:45:00,1788834,854,1
14461816,05.06.2025 03:00:00,1788858,854,1
14461816,05.06.2025 03:15:00,1788902,854,1
14461816,05.06.2025 03:30:00,1788943,854,1
14461816,05.06.2025 03:45:00,1788982,854,1
14461816,05.06.2025 04:00:00,1789020,854,1
14461816,05.06.2025 04:15:00,1789057,854,1
14461816,05.06.2025 04:30:00,1789094,854,1
14461816,05.06.2025 04:45:00,1789116,854,1
14461816,05.06.2025 05:00:00,1789135,854,1
14461816,05.06.2025 05:15:00,1789197,854,1
14461816,05.06.2025 05:30:00,1789230,854,1
14461816,05.06.2025 05:45:00,1789263,854,1
14461816,05.06.2025 06:00:00,1789293,854,1
14461816,05.06.2025 06:15:00,1789322,854,1
14461816,05.06.2025 06:30:00,1789352,854,1
14461816,05.06.2025 06:45:00,1789397,854,1
14461816,05.06.2025 07:00:00,1789439,854,1
14461816,05.06.2025 07:15:00,1789477,854,1
14461816,05.06.2025 07:30:00,1789514,854,1
14461816,05.06.2025 07:45:00,1789553,854,1
14461816,05.06.2025 08:00:00,1789592,854,1
14461816,05.06.2025 08:15:00,1789630,854,1
14461816,05.06.2025 08:30:00,1789661,854,1
