Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
13836498,08.06.2025 06:15:00,6567314,469,1
13836498,08.06.2025 06:30:00,6567362,469,1
13836498,08.06.2025 06:45:00,6567411,469,1
13836498,08.06.2025 07:00:00,6567459,469,1
13836498,08.06.2025 07:15:00,6567510,469,1
13836498,08.06.2025 07:30:00,6567559,469,1
13836498,08.06.2025 07:45:00,6567610,469,1
13836498,08.06.2025 08:00:00,6567663,469,1
13836498,08.06.2025 08:15:00,6567718,469,1
13836498,08.06.2025 08:30:00,6567771,469,1
13836498,08.06.2025 08:45:00,6567826,469,1
13836498,08.06.2025 09:00:00,6567878,469,1
13836498,08.06.2025 09:15:00,6567931,469,1
13836498,08.06.2025 09:30:00,6567987,469,1
13836498,08.06.2025 09:45:00,6568041,469,1
13836498,08.06.2025 10:00:00,6568094,469,1
13836498,08.06.2025 10:15:00,6568148,469,1
13836498,08.06.2025 10:30:00,6568204,469,1
13836498,08.06.2025 10:45:00,6568263,469,1
13836498,08.06.2025 11:00:00,6568316,469,1
13836498,08.06.2025 11:15:00,6568371,469,1
13836498,08.06.2025 11:30:00,6568426,469,1
13836498,08.06.2025 11:45:00,6568481,469,1
13836498,08.06.2025 12:00:00,6568540,469,1
14101611,08.06.2025 06:30:00,4896719,456,1
14101611,08.06.2025 06:45:00,4896774,456,1
14101611,08.06.2025 07:00:00,4896830,456,1
14101611,08.06.2025 07:15:00,4896892,456,1
14101611,08.06.2025 07:30:00,4896956,456,1
14101611,08.06.2025 07:45:00,4897029,456,1
14101611,08.06.2025 08:00:00,4897103,456,1
14101611,08.06.2025 08:15:00,4897184,456,1
14101611,08.06.2025 08:30:00,4897272,456,1
14101611,08.06.2025 08:45:00,4897361,456,1
14101611,08.06.2025 09:00:00,4897449,456,1
14101611,08.06.2025 09:15:00,4897528,456,1
14101611,08.06.2025 09:30:00,4897616,456,1
14101611,08.06.2025 09:45:00,4897705,456,1
14101611,08.06.2025 10:00:00,4897795,456,1
14101611,08.06.2025 10:15:00,4897879,456,1
14101611,08.06.2025 10:30:00,4897953,456,1
14101611,08.06.2025 10:45:00,4898039,456,1
14101611,08.06.2025 11:00:00,4898135,456,1
14101611,08.06.2025 11:15:00,4898227,456,1
14101611,08.06.2025 11:30:00,4898329,456,1
14101611,08.06.2025 11:45:00,4898428,456,1
14101611,08.06.2025 12:00:00,4898526,456,1
14101611,08.06.2025 12:15:00,4898622,456,1
14101611,08.06.2025 12:30:00,4898717,456,1
14101619,08.06.2025 06:30:00,6561543,10579,1
14101619,08.06.2025 06:45:00,6561624,10579,1
14101619,08.06.2025 07:00:00,6561709,10579,1
14101619,08.06.2025 07:15:00,6561788,10579,1
14101619,08.06.2025 07:30:00,6561881,10579,1
14101619,08.06.2025 07:45:00,6561959,10579,1
14101619,08.06.2025 08:00:00,6562031,10579,1
14101619,08.06.2025 08:15:00,6562088,10579,1
14101619,08.06.2025 08:30:00,6562134,10579,1
14101619,08.06.2025 08:45:00,6562192,10579,1
14101619,08.06.2025 09:00:00,6562252,10579,1
14101619,08.06.2025 09:15:00,6562312,10579,1
14101619,08.06.2025 09:30:00,6562372,10579,1
14101619,08.06.2025 09:45:00,6562419,10579,1
14101619,08.06.2025 10:00:00,6562465,10579,1
14101619,08.06.2025 10:15:00,6562497,10579,1
14101619,08.06.2025 10:30:00,6562517,10580,1
14101619,08.06.2025 10:45:00,6562530,10584,1
14101619,08.06.2025 11:00:00,6562535,10590,1
14101619,08.06.2025 11:15:00,6562543,10594,1
14101619,08.06.2025 11:30:00,6562561,10597,1
14101619,08.06.2025 11:45:00,6562573,10604,1
14101619,08.06.2025 12:00:00,6562579,10615,1
14101619,08.06.2025 12:15:00,6562590,10620,1
14101619,08.06.2025 12:30:00,6562616,10622,1
14460688,23.05.2025 00:00:00,2259,865,1
14460688,24.05.2025 00:00:00,2259,865,1
14460688,25.05.2025 00:00:00,2259,865,1
14460688,26.05.2025 00:00:00,2259,865,1
14460688,27.05.2025 00:00:00,2259,865,1
14460688,28.05.2025 00:00:00,2259,865,1
14460688,29.05.2025 00:00:00,2259,865,1
14462824,01.06.2025 12:15:00,121910,863,1
14462824,01.06.2025 12:30:00,121913,863,1
14462824,01.06.2025 12:45:00,121916,863,1
14462824,01.06.2025 13:00:00,121919,863,1
14462824,01.06.2025 13:15:00,121922,863,1
14462824,01.06.2025 13:30:00,121924,863,1
14462824,01.06.2025 13:45:00,121927,863,1
14462824,01.06.2025 14:00:00,121930,863,1
14462824,01.06.2025 14:15:00,121933,863,1
14462824,01.06.2025 14:30:00,121936,863,1
14462824,01.06.2025 14:45:00,121939,863,1
14462824,01.06.2025 15:00:00,121942,863,1
14462824,01.06.2025 15:15:00,121945,863,1
14462824,01.06.2025 15:30:00,121948,863,1
14462824,01.06.2025 15:45:00,121951,863,1
14462824,01.06.2025 16:00:00,121954,863,1
14462824,01.06.2025 16:15:00,121957,863,1
14462824,01.06.2025 16:30:00,121960,863,1
14462824,01.06.2025 16:45:00,121962,863,1
14462824,01.06.2025 17:00:00,121965,863,1
